2025-10-07 13:06:32,062 INFO    StreamThr :133883 [internal.py:wandb_internal():86] W&B internal server running at pid: 133883, started at: 2025-10-07 13:06:32.062218
2025-10-07 13:06:32,590 DEBUG   HandlerThread:133883 [system_monitor.py:probe():210] {'os': 'Linux-5.15.0-139-generic-x86_64-with-glibc2.10', 'python': '3.8.0', 'heartbeatAt': '2025-10-07T20:06:32.579928', 'startedAt': '2025-10-07T20:06:32.057195', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': 'scripts/train_dribbling.py', 'codePath': 'scripts/train_dribbling.py', 'git': {'remote': 'https://github.com/Improbable-AI/dribblebot', 'commit': '8e743ac3ee14038bd48af3cde1b72eef03f881d0'}, 'email': None, 'root': '/home/armaan/dribblebot', 'host': 'armaan-ubuntu', 'username': 'armaan', 'executable': '/home/armaan/miniconda3/envs/dribblebot/bin/python', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 2998.91575, 'min': 3000.0, 'max': 4200.0}, 'cpu_freq_per_core': [{'current': 3000.0, 'min': 3000.0, 'max': 4200.0}, {'current': 3000.0, 'min': 3000.0, 'max': 4200.0}, {'current': 3000.0, 'min': 3000.0, 'max': 4200.0}, {'current': 3000.0, 'min': 3000.0, 'max': 4200.0}, {'current': 3000.0, 'min': 3000.0, 'max': 4200.0}, {'current': 3000.0, 'min': 3000.0, 'max': 4200.0}, {'current': 3000.0, 'min': 3000.0, 'max': 4200.0}, {'current': 3000.0, 'min': 3000.0, 'max': 4200.0}, {'current': 3000.0, 'min': 3000.0, 'max': 4200.0}, {'current': 3000.0, 'min': 3000.0, 'max': 4200.0}, {'current': 3085.928, 'min': 3000.0, 'max': 4200.0}, {'current': 3000.0, 'min': 3000.0, 'max': 4200.0}, {'current': 3000.0, 'min': 3000.0, 'max': 4200.0}, {'current': 3000.0, 'min': 3000.0, 'max': 4200.0}, {'current': 3000.0, 'min': 3000.0, 'max': 4200.0}, {'current': 3000.0, 'min': 3000.0, 'max': 4200.0}], 'disk': {'total': 296.0854835510254, 'used': 58.862274169921875}, 'gpu': 'NVIDIA GeForce RTX 4070 Ti', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4070 Ti', 'memory_total': 12878610432}], 'memory': {'total': 30.45960235595703}}
2025-10-07 13:06:32,590 INFO    HandlerThread:133883 [system_monitor.py:probe():211] Finished collecting system info
2025-10-07 13:06:32,590 INFO    HandlerThread:133883 [system_monitor.py:probe():214] Publishing system info
2025-10-07 13:06:32,590 DEBUG   HandlerThread:133883 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2025-10-07 13:06:32,590 DEBUG   HandlerThread:133883 [system_info.py:_save_pip():67] Saving pip packages done
2025-10-07 13:06:32,590 DEBUG   HandlerThread:133883 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2025-10-07 13:06:33,254 DEBUG   HandlerThread:133883 [system_info.py:_save_conda():86] Saving conda packages done
2025-10-07 13:06:33,255 INFO    HandlerThread:133883 [system_monitor.py:probe():216] Finished publishing system info
2025-10-07 13:06:33,257 DEBUG   SenderThread:133883 [sender.py:send():375] send: files
2025-10-07 13:06:33,257 INFO    SenderThread:133883 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2025-10-07 13:06:33,262 DEBUG   HandlerThread:133883 [handler.py:handle_request():144] handle_request: stop_status
2025-10-07 13:06:33,262 DEBUG   SenderThread:133883 [sender.py:send():375] send: telemetry
2025-10-07 13:06:33,262 DEBUG   SenderThread:133883 [sender.py:send_request():402] send_request: stop_status
2025-10-07 13:06:33,448 INFO    Thread-12 :133883 [dir_watcher.py:_on_file_created():278] file/dir created: /home/armaan/dribblebot/wandb/run-20251007_130632-k2dmh70c/files/wandb-metadata.json
2025-10-07 13:06:33,448 INFO    Thread-12 :133883 [dir_watcher.py:_on_file_created():278] file/dir created: /home/armaan/dribblebot/wandb/run-20251007_130632-k2dmh70c/files/conda-environment.yaml
2025-10-07 13:06:33,448 INFO    Thread-12 :133883 [dir_watcher.py:_on_file_created():278] file/dir created: /home/armaan/dribblebot/wandb/run-20251007_130632-k2dmh70c/files/wandb-summary.json
2025-10-07 13:06:33,448 INFO    Thread-12 :133883 [dir_watcher.py:_on_file_created():278] file/dir created: /home/armaan/dribblebot/wandb/run-20251007_130632-k2dmh70c/files/requirements.txt
2025-10-07 13:06:33,665 INFO    wandb-upload_0:133883 [upload_job.py:push():137] Uploaded file /tmp/tmprxilxjpzwandb/yar4w3fi-wandb-metadata.json
2025-10-07 13:06:35,448 INFO    Thread-12 :133883 [dir_watcher.py:_on_file_created():278] file/dir created: /home/armaan/dribblebot/wandb/run-20251007_130632-k2dmh70c/files/output.log
2025-10-07 13:06:37,361 DEBUG   HandlerThread:133883 [handler.py:handle_request():144] handle_request: status_report
2025-10-07 13:06:37,448 INFO    Thread-12 :133883 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/armaan/dribblebot/wandb/run-20251007_130632-k2dmh70c/files/output.log
2025-10-07 13:06:42,362 DEBUG   HandlerThread:133883 [handler.py:handle_request():144] handle_request: status_report
2025-10-07 13:06:47,571 DEBUG   HandlerThread:133883 [handler.py:handle_request():144] handle_request: status_report
2025-10-07 13:06:47,938 DEBUG   SenderThread:133883 [sender.py:send():375] send: exit
2025-10-07 13:06:47,938 INFO    SenderThread:133883 [sender.py:send_exit():598] handling exit code: 1
2025-10-07 13:06:47,938 INFO    SenderThread:133883 [sender.py:send_exit():600] handling runtime: 15
2025-10-07 13:06:47,939 INFO    SenderThread:133883 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2025-10-07 13:06:47,939 INFO    SenderThread:133883 [sender.py:send_exit():606] send defer
2025-10-07 13:06:47,939 DEBUG   HandlerThread:133883 [handler.py:handle_request():144] handle_request: defer
2025-10-07 13:06:47,939 INFO    HandlerThread:133883 [handler.py:handle_request_defer():170] handle defer: 0
2025-10-07 13:06:47,939 DEBUG   SenderThread:133883 [sender.py:send_request():402] send_request: defer
2025-10-07 13:06:47,939 INFO    SenderThread:133883 [sender.py:send_request_defer():622] handle sender defer: 0
2025-10-07 13:06:47,939 INFO    SenderThread:133883 [sender.py:transition_state():626] send defer: 1
2025-10-07 13:06:47,939 DEBUG   HandlerThread:133883 [handler.py:handle_request():144] handle_request: defer
2025-10-07 13:06:47,939 INFO    HandlerThread:133883 [handler.py:handle_request_defer():170] handle defer: 1
2025-10-07 13:06:47,939 DEBUG   SenderThread:133883 [sender.py:send_request():402] send_request: defer
2025-10-07 13:06:47,939 INFO    SenderThread:133883 [sender.py:send_request_defer():622] handle sender defer: 1
2025-10-07 13:06:47,939 INFO    SenderThread:133883 [sender.py:transition_state():626] send defer: 2
2025-10-07 13:06:47,939 DEBUG   HandlerThread:133883 [handler.py:handle_request():144] handle_request: defer
2025-10-07 13:06:47,939 INFO    HandlerThread:133883 [handler.py:handle_request_defer():170] handle defer: 2
2025-10-07 13:06:47,939 INFO    HandlerThread:133883 [system_monitor.py:finish():190] Stopping system monitor
2025-10-07 13:06:47,940 DEBUG   SystemMonitor:133883 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2025-10-07 13:06:47,940 INFO    HandlerThread:133883 [interfaces.py:finish():202] Joined cpu monitor
2025-10-07 13:06:47,940 DEBUG   SystemMonitor:133883 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2025-10-07 13:06:47,940 INFO    HandlerThread:133883 [interfaces.py:finish():202] Joined disk monitor
2025-10-07 13:06:47,940 DEBUG   SystemMonitor:133883 [system_monitor.py:_start():170] Publishing last batch of metrics
2025-10-07 13:06:47,993 INFO    HandlerThread:133883 [interfaces.py:finish():202] Joined gpu monitor
2025-10-07 13:06:47,993 INFO    HandlerThread:133883 [interfaces.py:finish():202] Joined memory monitor
2025-10-07 13:06:47,993 INFO    HandlerThread:133883 [interfaces.py:finish():202] Joined network monitor
2025-10-07 13:06:47,993 DEBUG   SenderThread:133883 [sender.py:send_request():402] send_request: defer
2025-10-07 13:06:47,993 INFO    SenderThread:133883 [sender.py:send_request_defer():622] handle sender defer: 2
2025-10-07 13:06:47,993 INFO    SenderThread:133883 [sender.py:transition_state():626] send defer: 3
2025-10-07 13:06:47,993 DEBUG   SenderThread:133883 [sender.py:send():375] send: stats
2025-10-07 13:06:47,993 DEBUG   HandlerThread:133883 [handler.py:handle_request():144] handle_request: defer
2025-10-07 13:06:47,993 INFO    HandlerThread:133883 [handler.py:handle_request_defer():170] handle defer: 3
2025-10-07 13:06:47,994 DEBUG   SenderThread:133883 [sender.py:send_request():402] send_request: defer
2025-10-07 13:06:47,994 INFO    SenderThread:133883 [sender.py:send_request_defer():622] handle sender defer: 3
2025-10-07 13:06:47,994 INFO    SenderThread:133883 [sender.py:transition_state():626] send defer: 4
2025-10-07 13:06:47,994 DEBUG   HandlerThread:133883 [handler.py:handle_request():144] handle_request: defer
2025-10-07 13:06:47,994 INFO    HandlerThread:133883 [handler.py:handle_request_defer():170] handle defer: 4
2025-10-07 13:06:47,994 DEBUG   SenderThread:133883 [sender.py:send_request():402] send_request: defer
2025-10-07 13:06:47,994 INFO    SenderThread:133883 [sender.py:send_request_defer():622] handle sender defer: 4
2025-10-07 13:06:47,994 INFO    SenderThread:133883 [sender.py:transition_state():626] send defer: 5
2025-10-07 13:06:47,994 DEBUG   HandlerThread:133883 [handler.py:handle_request():144] handle_request: defer
2025-10-07 13:06:47,994 INFO    HandlerThread:133883 [handler.py:handle_request_defer():170] handle defer: 5
2025-10-07 13:06:47,994 DEBUG   SenderThread:133883 [sender.py:send():375] send: summary
2025-10-07 13:06:47,994 INFO    SenderThread:133883 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2025-10-07 13:06:47,994 DEBUG   SenderThread:133883 [sender.py:send_request():402] send_request: defer
2025-10-07 13:06:47,994 INFO    SenderThread:133883 [sender.py:send_request_defer():622] handle sender defer: 5
2025-10-07 13:06:47,994 INFO    SenderThread:133883 [sender.py:transition_state():626] send defer: 6
2025-10-07 13:06:47,995 DEBUG   HandlerThread:133883 [handler.py:handle_request():144] handle_request: defer
2025-10-07 13:06:47,995 INFO    HandlerThread:133883 [handler.py:handle_request_defer():170] handle defer: 6
2025-10-07 13:06:47,995 DEBUG   SenderThread:133883 [sender.py:send_request():402] send_request: defer
2025-10-07 13:06:47,995 INFO    SenderThread:133883 [sender.py:send_request_defer():622] handle sender defer: 6
2025-10-07 13:06:47,998 DEBUG   HandlerThread:133883 [handler.py:handle_request():144] handle_request: status_report
2025-10-07 13:06:48,146 INFO    SenderThread:133883 [sender.py:transition_state():626] send defer: 7
2025-10-07 13:06:48,147 DEBUG   HandlerThread:133883 [handler.py:handle_request():144] handle_request: defer
2025-10-07 13:06:48,147 INFO    HandlerThread:133883 [handler.py:handle_request_defer():170] handle defer: 7
2025-10-07 13:06:48,147 DEBUG   SenderThread:133883 [sender.py:send_request():402] send_request: defer
2025-10-07 13:06:48,147 INFO    SenderThread:133883 [sender.py:send_request_defer():622] handle sender defer: 7
2025-10-07 13:06:48,450 INFO    Thread-12 :133883 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/armaan/dribblebot/wandb/run-20251007_130632-k2dmh70c/files/config.yaml
2025-10-07 13:06:48,450 INFO    Thread-12 :133883 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/armaan/dribblebot/wandb/run-20251007_130632-k2dmh70c/files/wandb-summary.json
2025-10-07 13:06:48,938 DEBUG   HandlerThread:133883 [handler.py:handle_request():144] handle_request: poll_exit
2025-10-07 13:06:49,451 INFO    Thread-12 :133883 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/armaan/dribblebot/wandb/run-20251007_130632-k2dmh70c/files/output.log
2025-10-07 13:06:49,727 INFO    SenderThread:133883 [sender.py:transition_state():626] send defer: 8
2025-10-07 13:06:49,727 DEBUG   SenderThread:133883 [sender.py:send_request():402] send_request: poll_exit
2025-10-07 13:06:49,728 DEBUG   HandlerThread:133883 [handler.py:handle_request():144] handle_request: defer
2025-10-07 13:06:49,728 INFO    HandlerThread:133883 [handler.py:handle_request_defer():170] handle defer: 8
2025-10-07 13:06:49,728 DEBUG   SenderThread:133883 [sender.py:send_request():402] send_request: defer
2025-10-07 13:06:49,728 INFO    SenderThread:133883 [sender.py:send_request_defer():622] handle sender defer: 8
2025-10-07 13:06:49,743 INFO    SenderThread:133883 [sender.py:transition_state():626] send defer: 9
2025-10-07 13:06:49,743 DEBUG   HandlerThread:133883 [handler.py:handle_request():144] handle_request: defer
2025-10-07 13:06:49,743 INFO    HandlerThread:133883 [handler.py:handle_request_defer():170] handle defer: 9
2025-10-07 13:06:49,743 DEBUG   SenderThread:133883 [sender.py:send():375] send: artifact
2025-10-07 13:06:49,939 DEBUG   HandlerThread:133883 [handler.py:handle_request():144] handle_request: poll_exit
2025-10-07 13:06:50,418 INFO    wandb-upload_1:133883 [upload_job.py:push():95] Uploaded file /home/armaan/.local/share/wandb/artifacts/staging/tmpuq03d37m
2025-10-07 13:06:50,451 INFO    Thread-12 :133883 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/armaan/dribblebot/wandb/run-20251007_130632-k2dmh70c/files/output.log
2025-10-07 13:06:50,571 INFO    wandb-upload_0:133883 [upload_job.py:push():95] Uploaded file /home/armaan/.local/share/wandb/artifacts/staging/tmpnqfbn2ly
2025-10-07 13:06:51,370 INFO    SenderThread:133883 [sender.py:send_artifact():1474] sent artifact job-https___github.com_Improbable-AI_dribblebot_scripts_train_dribbling.py - {'id': 'QXJ0aWZhY3Q6MjExMjY0NjkxNw==', 'digest': '193ec48bf9334ff5796e351b6ec8843d', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjc2MTQ5MTkyMg==', 'latestArtifact': None}, 'version': 'latest'}
2025-10-07 13:06:51,370 DEBUG   SenderThread:133883 [sender.py:send_request():402] send_request: defer
2025-10-07 13:06:51,370 INFO    SenderThread:133883 [sender.py:send_request_defer():622] handle sender defer: 9
2025-10-07 13:06:51,370 INFO    SenderThread:133883 [dir_watcher.py:finish():365] shutting down directory watcher
2025-10-07 13:06:51,452 INFO    SenderThread:133883 [dir_watcher.py:finish():395] scan: /home/armaan/dribblebot/wandb/run-20251007_130632-k2dmh70c/files
2025-10-07 13:06:51,452 INFO    SenderThread:133883 [dir_watcher.py:finish():409] scan save: /home/armaan/dribblebot/wandb/run-20251007_130632-k2dmh70c/files/wandb-summary.json wandb-summary.json
2025-10-07 13:06:51,452 INFO    SenderThread:133883 [dir_watcher.py:finish():409] scan save: /home/armaan/dribblebot/wandb/run-20251007_130632-k2dmh70c/files/wandb-metadata.json wandb-metadata.json
2025-10-07 13:06:51,452 INFO    SenderThread:133883 [dir_watcher.py:finish():409] scan save: /home/armaan/dribblebot/wandb/run-20251007_130632-k2dmh70c/files/output.log output.log
2025-10-07 13:06:51,452 INFO    SenderThread:133883 [dir_watcher.py:finish():409] scan save: /home/armaan/dribblebot/wandb/run-20251007_130632-k2dmh70c/files/config.yaml config.yaml
2025-10-07 13:06:51,452 INFO    SenderThread:133883 [dir_watcher.py:finish():409] scan save: /home/armaan/dribblebot/wandb/run-20251007_130632-k2dmh70c/files/conda-environment.yaml conda-environment.yaml
2025-10-07 13:06:51,456 INFO    SenderThread:133883 [dir_watcher.py:finish():409] scan save: /home/armaan/dribblebot/wandb/run-20251007_130632-k2dmh70c/files/requirements.txt requirements.txt
2025-10-07 13:06:51,456 INFO    SenderThread:133883 [sender.py:transition_state():626] send defer: 10
2025-10-07 13:06:51,456 DEBUG   SenderThread:133883 [sender.py:send_request():402] send_request: poll_exit
2025-10-07 13:06:51,458 DEBUG   HandlerThread:133883 [handler.py:handle_request():144] handle_request: defer
2025-10-07 13:06:51,458 INFO    HandlerThread:133883 [handler.py:handle_request_defer():170] handle defer: 10
2025-10-07 13:06:51,460 DEBUG   SenderThread:133883 [sender.py:send_request():402] send_request: defer
2025-10-07 13:06:51,460 INFO    SenderThread:133883 [sender.py:send_request_defer():622] handle sender defer: 10
2025-10-07 13:06:51,460 INFO    SenderThread:133883 [file_pusher.py:finish():168] shutting down file pusher
2025-10-07 13:06:51,852 INFO    wandb-upload_0:133883 [upload_job.py:push():137] Uploaded file /home/armaan/dribblebot/wandb/run-20251007_130632-k2dmh70c/files/output.log
2025-10-07 13:06:51,921 INFO    wandb-upload_1:133883 [upload_job.py:push():137] Uploaded file /home/armaan/dribblebot/wandb/run-20251007_130632-k2dmh70c/files/wandb-summary.json
2025-10-07 13:06:51,925 INFO    wandb-upload_3:133883 [upload_job.py:push():137] Uploaded file /home/armaan/dribblebot/wandb/run-20251007_130632-k2dmh70c/files/conda-environment.yaml
2025-10-07 13:06:51,929 INFO    wandb-upload_2:133883 [upload_job.py:push():137] Uploaded file /home/armaan/dribblebot/wandb/run-20251007_130632-k2dmh70c/files/config.yaml
2025-10-07 13:06:51,930 INFO    wandb-upload_4:133883 [upload_job.py:push():137] Uploaded file /home/armaan/dribblebot/wandb/run-20251007_130632-k2dmh70c/files/requirements.txt
2025-10-07 13:06:52,130 INFO    Thread-11 :133883 [sender.py:transition_state():626] send defer: 11
2025-10-07 13:06:52,130 DEBUG   HandlerThread:133883 [handler.py:handle_request():144] handle_request: defer
2025-10-07 13:06:52,130 INFO    HandlerThread:133883 [handler.py:handle_request_defer():170] handle defer: 11
2025-10-07 13:06:52,131 DEBUG   SenderThread:133883 [sender.py:send_request():402] send_request: defer
2025-10-07 13:06:52,131 INFO    SenderThread:133883 [sender.py:send_request_defer():622] handle sender defer: 11
2025-10-07 13:06:52,131 INFO    SenderThread:133883 [file_pusher.py:join():173] waiting for file pusher
2025-10-07 13:06:52,131 INFO    SenderThread:133883 [sender.py:transition_state():626] send defer: 12
2025-10-07 13:06:52,131 DEBUG   HandlerThread:133883 [handler.py:handle_request():144] handle_request: defer
2025-10-07 13:06:52,131 INFO    HandlerThread:133883 [handler.py:handle_request_defer():170] handle defer: 12
2025-10-07 13:06:52,131 DEBUG   SenderThread:133883 [sender.py:send_request():402] send_request: defer
2025-10-07 13:06:52,131 INFO    SenderThread:133883 [sender.py:send_request_defer():622] handle sender defer: 12
2025-10-07 13:06:52,223 INFO    SenderThread:133883 [sender.py:transition_state():626] send defer: 13
2025-10-07 13:06:52,223 DEBUG   HandlerThread:133883 [handler.py:handle_request():144] handle_request: defer
2025-10-07 13:06:52,223 INFO    HandlerThread:133883 [handler.py:handle_request_defer():170] handle defer: 13
2025-10-07 13:06:52,223 DEBUG   SenderThread:133883 [sender.py:send_request():402] send_request: defer
2025-10-07 13:06:52,223 INFO    SenderThread:133883 [sender.py:send_request_defer():622] handle sender defer: 13
2025-10-07 13:06:52,223 INFO    SenderThread:133883 [sender.py:transition_state():626] send defer: 14
2025-10-07 13:06:52,223 DEBUG   HandlerThread:133883 [handler.py:handle_request():144] handle_request: defer
2025-10-07 13:06:52,224 INFO    HandlerThread:133883 [handler.py:handle_request_defer():170] handle defer: 14
2025-10-07 13:06:52,224 DEBUG   SenderThread:133883 [sender.py:send():375] send: final
2025-10-07 13:06:52,224 DEBUG   SenderThread:133883 [sender.py:send():375] send: footer
2025-10-07 13:06:52,224 DEBUG   SenderThread:133883 [sender.py:send_request():402] send_request: defer
2025-10-07 13:06:52,224 INFO    SenderThread:133883 [sender.py:send_request_defer():622] handle sender defer: 14
2025-10-07 13:06:52,224 DEBUG   HandlerThread:133883 [handler.py:handle_request():144] handle_request: poll_exit
2025-10-07 13:06:52,225 DEBUG   SenderThread:133883 [sender.py:send_request():402] send_request: poll_exit
2025-10-07 13:06:52,225 DEBUG   HandlerThread:133883 [handler.py:handle_request():144] handle_request: server_info
2025-10-07 13:06:52,225 DEBUG   SenderThread:133883 [sender.py:send_request():402] send_request: server_info
2025-10-07 13:06:52,227 DEBUG   HandlerThread:133883 [handler.py:handle_request():144] handle_request: get_summary
2025-10-07 13:06:52,227 DEBUG   HandlerThread:133883 [handler.py:handle_request():144] handle_request: sampled_history
2025-10-07 13:06:52,312 INFO    MainThread:133883 [wandb_run.py:_footer_history_summary_info():3476] rendering history
2025-10-07 13:06:52,313 INFO    MainThread:133883 [wandb_run.py:_footer_history_summary_info():3508] rendering summary
2025-10-07 13:06:52,313 INFO    MainThread:133883 [wandb_run.py:_footer_sync_info():3434] logging synced files
2025-10-07 13:06:52,313 DEBUG   HandlerThread:133883 [handler.py:handle_request():144] handle_request: shutdown
2025-10-07 13:06:52,313 INFO    HandlerThread:133883 [handler.py:finish():845] shutting down handler
2025-10-07 13:06:53,225 INFO    WriterThread:133883 [datastore.py:close():298] close: /home/armaan/dribblebot/wandb/run-20251007_130632-k2dmh70c/run-k2dmh70c.wandb
2025-10-07 13:06:53,312 INFO    SenderThread:133883 [sender.py:finish():1550] shutting down sender
2025-10-07 13:06:53,312 INFO    SenderThread:133883 [file_pusher.py:finish():168] shutting down file pusher
2025-10-07 13:06:53,313 INFO    SenderThread:133883 [file_pusher.py:join():173] waiting for file pusher
